Hit	ClusterNumber	LargoSecuencia	Porc+AF8-identity+AF8-Target	CompresedAlignment	LabelQuery	LabelTarget
H	27355	207	91.8	207M	denovo34683	denovo34617
H	19264	207	94.2	207M	denovo34676	denovo27335
H	30519	208	95.7	208M	denovo34678	denovo37465
H	5036	207	95.7	207M	denovo34677	denovo1453
H	20091	207	85.0	207M	denovo34680	denovo2808
H	7027	207	95.2	207M	denovo34684	denovo16321
H	33351	208	96.2	208M	denovo34686	denovo4958
H	21054	208	78.7	207MD	denovo34685	denovo28947
H	4988	207	96.1	207M	denovo34689	denovo14487
H	10870	207	97.6	207M	denovo34687	denovo19781
H	23481	206	96.1	152MI54M	denovo3469	denovo3113
H	6591	207	94.2	207M	denovo34690	denovo1593
H	24409	221	95.6	11MI17MI16MD7MI13MI137M19D	denovo34688	denovo31966
H	27709	207	95.7	207M	denovo34691	denovo34936
H	34845	234	94.1	118MI54MI25MI19M18D	denovo34697	denovo6301
H	7210	223	97.1	195MI9M19D	denovo34698	denovo16487
H	14390	207	94.2	207M	denovo34692	denovo22949
H	33456	206	96.2	97MI103MI6M	denovo34693	denovo5051
H	23446	203	94.2	131M5I72M	denovo34696	denovo31099
H	25671	207	96.6	207M	denovo34695	denovo33100
H	7028	207	96.6	207M	denovo347	denovo16322
H	17631	207	96.6	207M	denovo34705	denovo25866
H	31259	207	93.7	207M	denovo34699	denovo38130
H	37403	207	96.6	207M	denovo3470	denovo8604
H	10700	208	92.3	129MD78M	denovo34700	denovo19628
H	38332	207	94.3	74M3D24MD21MI37MI47M19I	denovo34701	denovo9440
H	4788	206	93.2	53MI153M	denovo34702	denovo14306
H	7662	207	96.1	207M	denovo34703	denovo16894
H	16032	215	90.7	215M	denovo34711	denovo24426
H	2283	207	99.0	207M19I	denovo34704	denovo12051
H	18903	208	96.7	173MI29MD5M6I	denovo34706	denovo2701
H	14577	207	92.8	207M	denovo34707	denovo23116
H	9322	207	92.8	207M	denovo34709	denovo18388
H	5055	207	95.7	207M	denovo34708	denovo14547
H	12748	207	98.6	207M	denovo3471	denovo21470
H	30262	207	98.1	207M	denovo34710	denovo37233
H	21294	207	92.3	207M	denovo34713	denovo29162
H	31022	207	96.6	207M	denovo34712	denovo37918
H	33669	207	90.8	207M	denovo34714	denovo5243
H	14847	207	95.7	207M	denovo34715	denovo2336
H	32677	207	94.7	109MI30MI68M	denovo34716	denovo4350
H	36968	207	95.7	207M	denovo34717	denovo8212
H	1744	207	96.6	207M	denovo34718	denovo11567
H	36866	206	88.4	54MI152M	denovo34720	denovo8120
H	2288	207	92.3	207M	denovo34719	denovo12056
H	1744	207	95.2	61MD11MI134M	denovo34721	denovo11567
H	6044	226	96.6	155MI51M20D	denovo3472	denovo15437
H	9993	213	76.1	41MD19MD19MD131M	denovo34725	denovo18992
H	150	220	96.1	36MI11M2I24MI132M17D	denovo34722	denovo10131
H	24167	207	95.7	207M	denovo3473	denovo31748
H	7233	207	92.8	207M	denovo34723	denovo16507
H	3174	207	95.7	207M	denovo34728	denovo12854
H	25325	207	90.8	207M	denovo34729	denovo32790
H	9194	207	94.2	87MD119M	denovo34726	denovo18272
H	2352	207	96.6	207M	denovo34727	denovo12113
H	12498	207	93.2	207M	denovo34731	denovo21245
H	14320	207	96.6	207M	denovo34732	denovo22886
H	9629	207	86.5	207M	denovo34736	denovo18664
H	38476	206	94.2	145MI61M	denovo34733	denovo9570
H	23426	207	89.0	12MI49MI108MD18MI19M12I	denovo34735	denovo31080
H	13504	207	94.7	207M	denovo34734	denovo22150
H	35049	207	93.2	207M	denovo34737	denovo6486
H	15244	224	97.6	47MI160M17D	denovo34738	denovo23717
H	11593	206	83.1	162MI44M	denovo34739	denovo20430
H	4119	207	93.7	207M	denovo3474	denovo13704
H	34596	207	94.2	207M	denovo34741	denovo6078
H	34812	206	91.3	154MD51M	denovo34740	denovo6272
H	35655	207	92.8	207M	denovo34743	denovo7030
H	35317	207	93.7	207M	denovo34742	denovo6727
H	5612	207	96.6	207M19I	denovo34744	denovo15048
H	19991	207	96.1	207M	denovo34745	denovo27990
H	17710	207	96.6	207M	denovo34746	denovo25937
H	37946	207	96.6	207M	denovo34748	denovo9093
H	34279	207	93.2	207M	denovo34750	denovo5793
H	32274	224	95.2	207M17D	denovo34747	denovo3989
H	30432	207	97.1	207M20I	denovo34749	denovo37387
H	20671	207	90.3	207M	denovo3475	denovo28601
H	11823	207	96.1	207M	denovo34751	denovo20638
H	11844	207	94.7	75MI132M	denovo34752	denovo20657
H	18315	207	96.6	207M	denovo34753	denovo26481
H	13445	207	96.1	207M	denovo34754	denovo22098
H	17352	207	97.6	207M	denovo34756	denovo25614
H	13806	208	96.6	188MD19M	denovo34757	denovo22422
H	18814	221	97.6	33MI161MI11M16D	denovo34755	denovo26930
H	31179	209	96.7	209M	denovo34759	denovo38059
H	21141	206	95.7	113MI93M18I	denovo34760	denovo29024
H	18102	206	94.7	206M	denovo34766	denovo2629
H	12429	209	97.1	209M	denovo34761	denovo21183
H	38752	207	96.6	61MI146M	denovo34758	denovo9819
H	33889	207	95.7	207M	denovo3476	denovo5441
H	9517	208	96.6	208M	denovo34762	denovo18563
H	21167	207	95.2	207M	denovo34764	denovo29048
H	9594	207	97.6	39M2D166M16I	denovo34765	denovo18632
H	16392	208	98.1	47M2D8MI151MI	denovo34769	denovo24750
H	1948	207	96.1	207M	denovo34763	denovo11750
H	37192	208	74.8	61MD109MI7MI30M10I	denovo34774	denovo8414
H	28999	206	93.7	52MI154M	denovo3477	denovo36097
H	15313	207	94.2	207M	denovo34767	denovo2378
H	24331	207	96.1	207M	denovo34768	denovo31896
H	12129	207	90.8	207M	denovo34775	denovo20913
H	5568	207	96.6	207M	denovo34770	denovo15008
H	37847	225	97.1	169MI39M17D	denovo34771	denovo9003
H	31914	208	96.2	208M	denovo34773	denovo38720
H	735	207	95.2	207M	denovo34772	denovo10659
H	10866	207	95.2	207M	denovo3478	denovo19778
H	25468	207	96.6	207M20I	denovo34777	denovo32919
H	37619	225	94.7	154M2D53M16D	denovo34778	denovo88
H	30944	207	96.6	207M	denovo34779	denovo37848
H	15355	207	98.1	207M	denovo34780	denovo23817
H	4147	207	96.1	207M	denovo34782	denovo1373
H	4949	207	94.7	155MD51M	denovo34785	denovo14451
H	19873	207	99.5	207M	denovo34783	denovo27884
H	1077	208	86.5	208M	denovo34787	denovo10967
H	958	207	97.1	119MD37M2I50M	denovo34784	denovo1086
H	25121	207	96.1	207M	denovo34781	denovo32606
H	25963	224	96.1	207M17D	denovo34786	denovo33364
H	10363	207	96.6	207M	denovo3479	denovo19324
H	10386	207	95.7	207M	denovo34793	denovo19345
H	27009	207	94.2	207M	denovo34789	denovo34305
H	36723	209	96.7	209M	denovo34790	denovo7993
H	27847	208	96.7	75MI133M	denovo34794	denovo3506
H	10449	207	98.1	51MD155M19I	denovo34792	denovo19401
H	37835	208	91.3	208M18I	denovo34799	denovo8994
H	14026	207	97.0	186M2I12M9D	denovo34795	denovo22620
H	2355	207	93.7	207M	denovo34791	denovo12116
H	18624	208	91.8	208M	denovo3480	denovo2676
H	12475	208	88.5	208M	denovo34801	denovo21224
H	32767	207	91.3	207M	denovo34796	denovo4431
H	10569	208	97.1	134MD73M	denovo34798	denovo1951
H	11750	215	93.4	77MI11MI12M3D106M6D	denovo34797	denovo20572
H	602	207	96.1	207M	denovo34804	denovo10539
H	38230	207	96.6	207M	denovo34805	denovo9349
H	22220	207	96.6	207M	denovo348	denovo29997
H	22995	207	86.5	207M	denovo34803	denovo30693
H	24673	207	95.2	33MD173M	denovo34800	denovo32202
H	19166	207	83.7	11MI196M	denovo34807	denovo27247
H	28882	207	92.8	207M	denovo34806	denovo35992
H	466	210	87.6	18MD191M	denovo34814	denovo10416
H	2574	207	96.1	207M	denovo34812	denovo12313
H	4033	212	94.8	D13MD8MD13MD88MI86M19I	denovo34808	denovo13627
H	6603	207	95.7	112MD94M	denovo3481	denovo15940
H	20224	207	96.6	207M	denovo34809	denovo282
H	17881	207	95.2	207M	denovo34811	denovo26090
H	35720	207	95.2	207M	denovo34813	denovo709
H	14231	208	96.2	208M	denovo3482	denovo22805
H	16049	207	95.7	207M	denovo34810	denovo24441
H	15173	208	96.6	208M19I	denovo34821	denovo23653
H	1162	207	95.7	207M	denovo34818	denovo11042
H	13881	207	83.1	207M	denovo34819	denovo22490
H	37405	207	90.3	207M	denovo34815	denovo8606
H	29758	208	93.8	133MD74M	denovo34816	denovo36780
H	32114	207	96.1	207M	denovo34817	denovo38900
H	20330	207	98.1	207M	denovo34820	denovo28295
H	20170	207	95.2	207M	denovo34822	denovo28150
H	30219	207	93.2	207M17I	denovo34823	denovo37195
H	9281	206	97.1	206M20I	denovo34825	denovo18350
H	37484	207	95.2	207M	denovo34827	denovo8678
H	27881	207	93.7	207M	denovo3483	denovo35090
H	8396	207	95.2	207M	denovo34824	denovo17554
H	32572	207	96.1	207M	denovo34828	denovo4256
H	1849	207	93.7	207M20I	denovo34826	denovo11661
H	23673	211	94.7	163MD23MD21M2D	denovo34829	denovo31302
H	29510	207	91.3	207M	denovo34830	denovo36557
H	6906	207	84.1	207M	denovo34835	denovo16212
H	29208	207	96.6	207M	denovo34832	denovo36285
H	8065	207	96.6	207M	denovo34831	denovo17256
H	12668	213	96.2	2I177MD7M2D21M5D	denovo34837	denovo21399
H	2065	207	96.1	207M	denovo34834	denovo11856
H	26248	207	96.6	207M	denovo34833	denovo33620
H	3068	207	91.8	207M	denovo34838	denovo12759
H	12549	225	96.6	207M18D	denovo34843	denovo21291
H	31258	207	92.8	207M	denovo34839	denovo3813
H	24081	207	96.6	207M	denovo34845	denovo31670
H	2253	226	93.8	6I37MD114M2D24MD47M	denovo34849	denovo12024
H	18253	207	93.2	207M	denovo34844	denovo26425
H	35086	208	97.6	152MD55M	denovo34840	denovo6519
H	26458	207	94.2	207M13I	denovo34842	denovo3381
H	408	207	95.2	187MD19M	denovo34841	denovo10364
H	12962	207	96.6	207M	denovo34847	denovo21663
H	21288	208	94.2	208M	denovo34846	denovo29157
H	33545	207	91.3	207M	denovo34848	denovo5131
H	7144	207	94.2	207M	denovo3485	denovo16427
H	2403	207	89.9	207M19I	denovo34854	denovo1216
H	29275	209	96.2	208MD	denovo34852	denovo36345
H	7741	207	92.3	207M	denovo34850	denovo16965
H	9781	207	95.2	207M	denovo34853	denovo18800
H	18692	207	90.8	207M	denovo34856	denovo26820
H	7283	207	96.6	207M	denovo34857	denovo16552
H	13900	229	95.2	90MD60MD57M20D	denovo34855	denovo22507
H	17944	208	97.6	22MD185M	denovo34859	denovo26147
H	21785	207	95.7	207M	denovo34862	denovo29604
H	25736	208	99.5	208M	denovo34860	denovo3316
H	2165	207	94.2	207M	denovo34858	denovo11946
H	460	207	99.0	207M5I	denovo3486	denovo10410
H	20455	206	89.8	206M	denovo34861	denovo28407
H	21770	207	96.6	207M	denovo34863	denovo29591
H	32465	207	96.6	207M	denovo34864	denovo416
H	15967	207	94.2	207M	denovo34865	denovo24368
H	30747	206	96.1	9MI197M	denovo34868	denovo37670
H	5348	208	88.0	36MD171M	denovo34866	denovo14810
H	2324	207	93.3	74MD36MI96M	denovo34869	denovo12089
H	25628	207	96.6	207M	denovo3487	denovo33062
H	1554	207	95.7	207M	denovo34867	denovo11396
H	1764	207	90.8	207M	denovo34871	denovo11585
H	34398	207	96.1	207M	denovo34873	denovo590
H	18635	225	97.6	150MD25MD32M16D	denovo34870	denovo2677
H	36194	207	98.1	74MI133M	denovo34872	denovo7516
H	9605	207	92.3	207M	denovo34875	denovo18642
H	6815	207	95.7	207M	denovo34876	denovo16130
H	38256	207	96.1	207M	denovo34874	denovo9372
H	11360	207	95.7	207M	denovo34877	denovo20220
H	23472	207	89.9	207M	denovo3488	denovo31121
H	22136	203	74.1	25M2I15MD26MD44M2D89M	denovo34885	denovo29920
H	30297	207	94.7	207M	denovo34879	denovo37265
H	31582	207	95.2	207M	denovo34878	denovo38421
H	6250	208	93.3	208M	denovo34883	denovo15622
H	18236	206	85.1	28MI21MI157M	denovo34880	denovo2641
H	11034	207	88.9	207M19I	denovo34884	denovo19929
H	10255	207	96.7	69MI133MI5M	denovo34881	denovo19227
H	20782	207	87.0	207M	denovo34882	denovo28701
H	20880	208	89.9	9MD198M	denovo34887	denovo28790
H	18298	207	96.1	207M	denovo34886	denovo26466
H	1753	224	97.6	2I205M19D	denovo34889	denovo11575
H	16278	210	94.8	117M2D91M	denovo34888	denovo24648
H	7836	206	97.1	137MI69M	denovo34890	denovo1705
H	13312	207	93.2	207M20I	denovo34891	denovo21979
H	22601	227	92.6	176MI44MI7M	denovo34893	denovo30338
H	8130	207	96.6	207M	denovo34895	denovo17314
H	22319	206	96.1	29MI177M	denovo34896	denovo30084
H	24311	207	97.6	207M	denovo34892	denovo31878
H	28785	207	93.7	207M	denovo34894	denovo35904
H	12422	207	96.6	207M	denovo349	denovo21177
H	18871	224	96.6	34MI173M17D	denovo34897	denovo26982
H	15081	206	97.1	147MI59M17I	denovo34899	denovo23570
H	460	206	99.5	112MI94M5I	denovo34898	denovo10410
H	14326	185	95.7	185M	denovo34901	denovo22891
H	8463	207	88.4	207M	denovo34900	denovo17614
H	2951	207	95.7	207M	denovo3490	denovo12653
H	3330	207	96.6	207M	denovo34904	denovo12995
H	20847	207	96.1	207M	denovo34903	denovo28760
H	15954	207	95.7	207M	denovo34907	denovo24356
H	12167	205	96.6	205M	denovo34908	denovo20948
H	3818	206	96.2	45MI43MI118M20I	denovo34905	denovo13433
H	13177	207	93.2	207M	denovo34906	denovo21857
H	6632	207	93.2	207M	denovo3491	denovo15967
H	7420	207	95.2	195MI12M19I	denovo34913	denovo16676
H	29374	219	96.1	207M12D	denovo34909	denovo36434
H	28187	207	96.6	207M	denovo34911	denovo35366
H	18970	207	96.1	207M	denovo34910	denovo27070
H	21954	208	96.2	208M	denovo34917	denovo29757
H	31710	208	95.2	58MD112MI37M	denovo34912	denovo38537
H	9719	207	93.7	207M	denovo34916	denovo18745
H	3890	207	96.1	207M	denovo34914	denovo13499
H	13550	207	96.1	207M	denovo34915	denovo22192
H	36965	179	91.3	31M3I27MI38MI17MD65M	denovo34925	denovo821
H	15070	207	92.8	207M	denovo34919	denovo23560
H	35338	207	95.2	207M	denovo34918	denovo6746
H	9349	207	96.6	207M	denovo3492	denovo18411
H	12661	208	98.6	11MD196M	denovo34924	denovo21392
H	4125	207	95.2	207M	denovo34920	denovo1371
H	16617	207	93.2	207M	denovo34921	denovo24953
H	13551	207	96.6	207M19I	denovo34922	denovo22193
H	4926	207	97.1	207M	denovo34926	denovo14430
H	26406	207	94.7	207M	denovo34927	denovo33763
H	34134	212	96.2	D28MD20MD73MD87MI	denovo34928	denovo5662
H	35454	207	92.3	207M17I	denovo34929	denovo6850
H	25713	207	96.6	207M	denovo34931	denovo33139
H	11003	207	99.0	195MI12M	denovo3493	denovo19900
H	25737	285	96.6	259MI7M19D	denovo34938	denovo33160
H	37659	207	95.7	207M	denovo34930	denovo8835
H	38438	207	97.6	188MI19M17I	denovo34932	denovo9536
H	9501	207	92.3	207M	denovo34933	denovo18549
H	27437	207	95.7	207M	denovo34936	denovo34691
H	31856	207	96.1	207M	denovo34934	denovo38669
H	13025	207	98.1	207M	denovo3494	denovo2172
H	25738	207	96.6	207M	denovo34935	denovo33161
H	30338	207	95.2	207M	denovo34939	denovo37301
H	31367	214	90.7	36M2D16M2D34M3D12MD16MD91M	denovo34946	denovo38228
H	3458	207	94.7	207M	denovo34937	denovo13109
H	3885	205	98.0	195M2D8M4I	denovo34942	denovo13494
H	30717	207	97.1	207M	denovo34940	denovo37643
H	19633	219	95.9	147MD71M	denovo3495	denovo27668
H	37037	208	91.3	208M	denovo34943	denovo8275
H	9668	207	95.7	185MI22M	denovo34941	denovo187
H	6085	208	96.2	208M	denovo34949	denovo15474
H	36020	207	96.6	207M	denovo34948	denovo736
H	5943	207	92.8	207M	denovo34951	denovo15346
H	14422	210	97.6	95MD75M2D37M	denovo34944	denovo22978
H	26413	208	81.2	12MD12MD182M	denovo34954	denovo3377
H	11703	207	96.6	207M	denovo34945	denovo2053
H	25084	261	91.8	208M53D	denovo34953	denovo32573
H	10365	225	95.7	D134MD73M16D	denovo34947	denovo19326
H	8932	209	95.7	209M	denovo34952	denovo18036
H	12792	207	97.6	207M	denovo34950	denovo2151
H	35163	207	93.2	207M	denovo34957	denovo6589
H	24719	207	96.6	207M	denovo34958	denovo32244
H	5356	207	96.6	207M	denovo34956	denovo14818
H	29028	206	89.3	206M	denovo34955	denovo36122
H	33883	207	95.7	34MI173M	denovo34959	denovo5436
H	37595	207	96.1	207M	denovo3496	denovo8778
H	9660	207	96.1	207M	denovo34960	denovo18692
H	3166	206	92.2	206M17I	denovo34961	denovo12847
H	32502	207	78.8	57MI150M	denovo34969	denovo4193
H	23809	205	95.2	44M2I161M	denovo34965	denovo31425
H	1961	207	96.6	207M	denovo34962	denovo11762
H	35143	206	94.7	206M	denovo34966	denovo6570
H	20356	207	97.6	2D205M17I	denovo34964	denovo28318
H	18769	226	95.7	207M19D	denovo34963	denovo26890
H	22481	207	87.9	207M	denovo34967	denovo3023
H	5793	207	91.3	207M	denovo3497	denovo15210
H	27282	207	90.8	207M	denovo34974	denovo34551
H	23533	225	96.6	195MI11M19D	denovo34968	denovo31177
H	2059	226	95.2	207M19D	denovo34970	denovo11850
H	27304	207	96.6	207M	denovo34971	denovo34571
H	1304	207	93.7	207M	denovo34973	denovo11170
H	9212	207	96.6	207M	denovo34972	denovo18289
H	23813	207	96.1	207M	denovo34975	denovo31429
H	15217	201	94.6	191M3I10M3I	denovo3498	denovo23693
H	30217	206	97.1	206M	denovo34977	denovo37193
H	27196	207	94.7	207M	denovo34976	denovo34474
H	10866	208	96.2	181MD26M	denovo34979	denovo19778
H	17695	207	95.7	207M17I	denovo34978	denovo25923
H	15708	208	95.2	28MI180MI	denovo34980	denovo24134
H	37357	208	93.3	30MI17MI119MD41M7I	denovo34986	denovo8563
H	4029	220	98.1	207M13D	denovo34981	denovo13623
H	21121	207	97.1	207M	denovo34985	denovo29006
H	31897	207	95.2	207M	denovo34982	denovo38705
H	20603	207	96.6	207M	denovo34983	denovo28540
H	23723	207	97.1	144MI62MD	denovo34984	denovo31348
H	13410	207	92.8	207MI	denovo34988	denovo22066
H	19247	209	85.6	53M15D72M3D66M	denovo34996	denovo2732
H	22043	207	85.0	207M	denovo34989	denovo29837
H	37392	209	96.1	207M2D	denovo34998	denovo8595
H	13006	207	96.6	207M	denovo34987	denovo21702
H	33762	207	96.1	207M	denovo34993	denovo5327
H	17910	207	96.6	207M	denovo34992	denovo26116
H	28814	202	94.2	26M5I124MD51M	denovo3499	denovo35930
H	37161	207	95.2	207M	denovo34991	denovo8387
H	1874	208	95.7	52MD155M	denovo34995	denovo11684
H	38598	207	96.6	207M	denovo34997	denovo9680
H	32923	207	94.7	207M	denovo350	denovo4572
H	18945	207	95.7	207M	denovo34999	denovo27048
H	2979	207	96.6	207M	denovo35	denovo12679
H	15179	206	95.6	206M	denovo35001	denovo23659
H	28108	207	90.3	207M	denovo35003	denovo35295
H	33023	226	97.5	43MI64MI73MI8MI9M29D	denovo35002	denovo4662
H	5358	207	99.0	207M	denovo35005	denovo1482
H	29496	208	95.2	208M	denovo3500	denovo36544
H	38007	207	94.7	207M	denovo35000	denovo9148
H	24969	208	96.2	171MD36M17I	denovo35004	denovo3247
H	1519	207	95.7	207M	denovo35006	denovo11364
H	10567	207	99.0	199MI8M	denovo35007	denovo19508
H	24264	207	88.9	207M	denovo35008	denovo31835
H	11643	207	95.7	207M	denovo3501	denovo20476
H	20816	207	97.6	195MD11M17I	denovo35010	denovo28732
H	26359	270	94.3	4MD153M2D50M60D	denovo35009	denovo33720
H	1287	207	95.2	207M	denovo35011	denovo11155
H	34191	207	96.6	207M	denovo35012	denovo5713
H	37897	207	90.3	207M	denovo35013	denovo9049
H	11963	207	93.3	169MI38M	denovo35014	denovo20764
H	10866	207	98.1	207M	denovo35019	denovo19778
H	27438	207	90.3	207M	denovo3502	denovo34692
H	8200	207	92.8	207M	denovo35020	denovo17378
H	26205	207	83.6	207M	denovo35015	denovo33582
H	38807	207	94.2	207M	denovo35017	denovo9869
H	1599	211	96.7	211M	denovo35021	denovo11436
H	14773	207	96.6	207M	denovo35018	denovo23293
H	4962	226	96.6	207M19D	denovo35016	denovo14463
H	28456	208	90.9	32MI101MD74M	denovo35023	denovo35608
H	4974	207	96.1	207M	denovo35022	denovo14474
H	36784	208	94.2	208M	denovo35024	denovo8047
H	2158	207	92.8	207M	denovo35025	denovo1194
H	37	207	96.6	207M	denovo35026	denovo1003
H	1740	227	97.6	207M20D	denovo35028	denovo11563
H	4884	207	96.1	207M	denovo35030	denovo14393
H	16822	208	89.9	144MD63M	denovo35035	denovo25137
H	18811	228	92.8	207M21D	denovo35029	denovo26928
H	20940	227	93.2	207M20D	denovo35027	denovo28844
H	13058	207	92.3	207MI	denovo3503	denovo2175
H	34160	207	90.8	207M	denovo35038	denovo5686
H	5497	208	91.8	37MD69MD100M17I	denovo35034	denovo14945
H	29320	207	96.6	207M	denovo35032	denovo36386
H	27398	209	94.8	134MI51M2D10MD11M12I	denovo35031	denovo34656
H	8142	208	93.3	188MD19M	denovo35041	denovo17325
H	20244	207	96.6	207M	denovo35033	denovo28217
H	9118	207	93.7	207M	denovo35037	denovo18203
H	3821	207	95.7	207M	denovo35036	denovo13436
H	33392	208	95.7	191MD16M	denovo35039	denovo4995
H	20530	208	95.2	47MI161M	denovo3504	denovo28475
H	33136	208	90.4	208M	denovo35043	denovo4764
H	20968	207	91.8	207M	denovo35040	denovo2887
H	2562	209	96.2	11MD56MD140MI	denovo35042	denovo12302
H	5109	206	95.7	35MI171M	denovo35047	denovo14596
H	12841	207	96.1	207M	denovo35044	denovo21554
H	38443	207	95.7	207M	denovo35045	denovo9540
H	3176	207	97.6	207M	denovo35046	denovo12856
H	34760	207	92.8	207M	denovo35050	denovo6225
H	657	208	96.2	70MD137M	denovo3505	denovo10589
H	15145	207	96.6	70MD42MI94M19I	denovo35048	denovo23628
H	7885	207	96.1	207M	denovo35049	denovo17094
H	35906	209	93.8	209M	denovo35053	denovo7257
H	6163	207	90.8	207M	denovo35054	denovo15544
H	33185	226	98.1	207M19D	denovo35052	denovo4808
H	1791	207	96.1	207M	denovo35051	denovo11609
H	7417	207	92.8	207MI	denovo35056	denovo16673
H	21840	207	95.2	207M	denovo35055	denovo29654
H	34813	207	89.9	207M	denovo35058	denovo6273
H	14585	207	97.6	2I205M2D	denovo35057	denovo23123
H	27551	209	96.7	75MD133M	denovo3506	denovo34794
H	15183	207	97.1	28MI179M	denovo35059	denovo23662
H	28010	224	98.1	207M17D	denovo35061	denovo35206
H	29776	207	96.6	207M	denovo35064	denovo36797
H	25179	207	96.6	207M	denovo35063	denovo32659
H	9878	207	96.6	207M	denovo35060	denovo18889
H	23682	207	96.1	207M	denovo35062	denovo31310
H	32425	207	95.7	207M	denovo35065	denovo4123
H	1732	207	96.6	207M	denovo35067	denovo11556
H	18610	207	96.1	207M	denovo35069	denovo26747
H	30302	227	95.7	207M20D	denovo35066	denovo3727
H	24813	207	97.1	207M	denovo35071	denovo32329
H	5568	209	97.1	174MD28MD5M	denovo3507	denovo15008
H	29926	207	95.7	195MD11M	denovo35068	denovo36931
H	27479	207	89.4	207M	denovo35072	denovo34729
H	15474	207	88.9	207M	denovo35070	denovo23924
H	34629	207	95.7	207M	denovo35073	denovo6107
H	3193	207	98.6	155MD51M	denovo35074	denovo12871
H	38508	207	94.7	207M	denovo35075	denovo96
H	19972	207	96.1	207M	denovo35077	denovo27973
H	34163	207	95.7	207M	denovo35076	denovo5689
H	28431	207	92.3	207M	denovo35079	denovo35586
H	13860	207	94.7	207M	denovo35078	denovo22471
H	14256	208	86.5	208M	denovo35086	denovo22828
H	24859	208	94.2	125MD82M	denovo35087	denovo32370
H	1125	208	96.2	193MD14M	denovo3508	denovo11009
H	17475	210	96.7	210M	denovo35089	denovo25725
H	38488	236	91.2	129M2D20MD12MD20MD5M2D13M3D8M19D	denovo35080	denovo9581
H	15648	207	92.3	207M	denovo35082	denovo24080
H	23469	207	94.7	207M17I	denovo35081	denovo31119
H	26010	205	94.2	174MI31M	denovo3509	denovo33406
H	37610	208	96.2	208M	denovo35084	denovo8791
H	8317	207	95.7	207M	denovo35083	denovo17483
H	759	207	95.7	207M	denovo35090	denovo10680
H	30982	208	92.8	95MD112M	denovo35085	denovo37882
H	8317	208	91.8	148MD59M	denovo35088	denovo17483
H	26266	208	85.6	208M	denovo35092	denovo33637
H	32493	215	96.7	187MD11MD15M16I	denovo35096	denovo4185
